id,YEAR,NI,STOPS,NETWORK,LABOREXP,STAFF,ELECEXP,KWH,TOTCOST,NARROW_T,RACK,TUNNEL,T,Q1,Q2,Q3,CT,PL,PE,PK,VIRAGE,LABOR,ELEC,CAPITAL,LNCT,LNQ1,LNQ2,LNQ3,LNNET,LNPL,LNPE,LNPK,LNSTOP,LNCAP,RAILROAD 
44,85,13,14,17447,2019,37,172,1016,5533,1,0,0,0,285000,6005000,153718,8233.631,81201.74,0.2519216,4643.524,1,36.49015,3.108621,60.40123,10.39462,12.56024,15.6081,11.94287,2.859168,12.68333,-1.378637,9.821866,2.639057,2.869963,43
44,86,13,14,17447,1952,35,208,1111,6036,1,0,0,1,286000,6650000,124663,8549.575,78996.36,0.2651823,5126.13,1,32.3393,3.445991,64.21471,10.38097,12.56375,15.71013,11.73337,2.859168,12.60449,-1.327338,9.869444,2.639057,2.869963,43
44,87,13,14,17447,1891,34,225,1321,6192,1,0,0,2,367000,8160000,120948,8672.27,77895.87,0.2385511,5537.036,1,30.53941,3.633721,65.82687,10.50106,12.81312,15.91475,11.70312,2.859168,12.6963,-1.433172,10.05239,2.639057,2.869963,43
44,88,13,14,17450,2041,35,237,1489,5714,1,0,0,3,399000,8156000,117016,7848.901,80102.04,0.2186363,4733.982,1,35.71928,4.147707,60.13301,10.48847,12.89672,15.91426,11.67007,2.85934,12.8114,-1.520346,9.982868,2.639057,2.869963,43
44,89,13,14,17452,2200,35,225,1443,6424,1,0,0,4,399000,7985000,130367,8599.732,84146.11,0.2087352,5369.522,1,34.24657,3.502491,62.25093,10.62617,12.89672,15.89307,11.77811,2.859454,12.907,-1.566689,10.15518,2.639057,2.869963,43
44,90,13,14,17452,2207,27,225,1405,5452,1,0,0,5,409000,7992000,114027,6998.716,104930.4,0.2055743,3678.145,1,40.48056,4.126926,55.39252,10.43543,12.92147,15.89395,11.64419,2.859454,13.143,-1.581948,9.792112,2.639057,2.869963,43
44,91,13,14,17452,2393,32,234,1436,5759,1,0,0,6,409000,8077000,110480,6913.565,89773.41,0.1956214,3567.271,1,41.55235,4.063205,54.38444,10.47281,12.92147,15.90453,11.61259,2.859454,13.03662,-1.631574,9.81113,2.639057,2.869963,43
44,92,13,15,17452,2379,31,257,1448,5975,1,0,0,7,410000,7599000,95970,6698.43,86033.55,0.1989755,4038.051,1,39.8159,4.301255,55.88285,10.4242,12.92391,15.84353,11.47179,2.859454,12.97707,-1.614573,9.918091,2.70805,2.869963,43
44,93,13,15,17452,2331,28,280,1462,6227,1,0,0,8,418000,8420000,85277,6681.331,89324.04,0.2054919,5322.124,1,37.43376,4.496547,58.06969,10.38942,12.94324,15.94612,11.35366,2.859454,12.98238,-1.582349,10.16198,2.70805,2.869963,43
44,94,13,15,17452,2229,26,288,1429,5982,1,0,0,9,420000,7489000,60533,6198.964,88840.18,0.2088493,4925.479,1,37.26178,4.814443,57.92377,10.29828,12.94801,15.82895,11.01094,2.859454,12.96074,-1.566143,10.06832,2.70805,2.869963,43
44,95,13,14,17452,2174,25,310,1500,6007,1,0,0,10,419000,7776000,32272,6167.351,89281.31,0.2121834,4961.65,1,36.19111,5.160646,58.64825,10.27733,12.94563,15.86655,10.38196,2.859454,12.94985,-1.550304,10.0598,2.639057,2.869963,43
44,96,13,14,17452,2147,25,324,1510,6166,1,0,0,11,421000,7787000,35328,6215.726,86572.59,0.2162999,5109.463,1,34.81998,5.254622,59.9254,10.26593,12.95039,15.86797,10.47243,2.859454,12.89983,-1.531089,10.06994,2.639057,2.869963,43
44,97,13,14,17452,2157,25,280,1467,5892,1,0,0,12,421000,7862000,37150,5892,86280,0.1908657,4739.369,1,36.60896,4.752206,58.63883,10.33754,12.95039,15.87755,10.52272,2.859454,13.02154,-1.656185,10.11984,2.639057,2.869963,43
45,85,12,16,39085,6170,105,534,4640,11872,0,0,0,0,608000,17500000,9030977,17666.67,87443.31,0.1712592,7221.104,0,51.97102,4.497978,43.531,11.54401,13.31793,16.67977,16.01617,3.665739,13.14332,-1.764577,10.64934,2.772589,3.000268,44
45,86,12,16,39085,6241,102,611,4896,12371,0,0,0,1,611000,19000000,10500000,17522.66,86666.12,0.1767645,6875.357,0,50.44863,4.93897,44.6124,11.50419,13.32285,16.76027,16.16317,3.665739,13.10276,-1.732937,10.56864,2.772589,3.000268,44
45,87,12,16,39085,6169,103,632,5261,12473,0,0,0,2,652000,20900000,10900000,17469.19,83884.04,0.1682483,8560.321,0,49.45883,5.066945,45.47422,11.55051,13.3878,16.85536,16.20678,3.665739,13.1195,-1.782315,10.83721,2.772589,3.000268,44
45,88,12,16,39085,6409,105,668,5661,12648,0,0,0,3,715000,21600000,12100000,17373.63,83843.54,0.1620884,9320.917,0,50.67204,5.281467,44.04649,11.58232,13.48004,16.88709,16.30981,3.665739,13.15632,-1.819613,10.95963,2.772589,3.000268,44
45,89,12,16,39085,6933,106,729,5737,13025,0,0,0,4,697000,22100000,13700000,17436.41,87557.78,0.170107,8744.683,0,53.22841,5.596929,41.17466,11.53764,13.45454,16.9119,16.43156,3.665739,13.15138,-1.771328,10.84753,2.772589,3.000268,44
45,90,12,16,39085,7600,107,787,6194,14292,0,0,0,5,700000,22400000,17800000,18346.6,91178.48,0.1631045,8743.058,0,53.1766,5.506577,41.31682,11.63056,13.45884,16.92524,16.6946,3.665739,13.23394,-1.813364,10.88938,2.772589,3.000268,44
45,91,12,16,39080,8385,107,804,6284,17282,0,0,0,6,710000,23900000,17800000,20746.7,94075.02,0.1535942,10688.1,0,48.51869,4.652239,46.82907,11.81358,13.47302,16.98985,16.69518,3.665611,13.32529,-1.873441,11.15033,2.772589,3.000268,44
45,92,12,16,39080,8669,106,924,6413,17292,0,0,0,7,718000,21500000,13700000,19385.65,91685,0.1615273,9018.982,0,50.13301,5.343512,44.52348,11.69537,13.48423,16.88259,16.43407,3.665611,13.2492,-1.823081,10.93017,2.772589,3.000268,44
45,93,12,16,39080,8684,99,1000,6901,16731,0,0,0,8,721000,23000000,14500000,17951.72,94117.14,0.1554791,4719.825,0,51.90365,5.976929,42.11942,11.65668,13.48839,16.95013,16.48638,3.665611,13.31354,-1.861244,10.32077,2.772589,3.000268,44
45,94,12,16,39080,9367,104,1319,7571,21151,0,0,0,9,1378000,23200000,16600000,21918.13,93334,0.1805362,4802.728,0,44.28632,6.236112,49.47757,11.70689,14.13614,16.96095,16.62517,3.665611,13.15576,-1.711824,10.18876,2.772589,3.000268,44
45,95,12,16,39080,10266,111,1255,7278,23655,0,0,0,10,1822000,22100000,13700000,24286.45,94955.33,0.1770405,4648.472,0,43.39886,5.305432,51.29571,11.82905,14.41545,16.91145,16.43272,3.665611,13.19254,-1.731377,10.17567,2.772589,3.000268,44
45,96,12,16,87211,11099,115,1134,6609,24885,0,0,0,11,748000,22600000,14800000,25085.69,97291.38,0.172968,4172.075,0,44.60117,4.556962,50.84187,11.8847,13.52516,16.93151,16.50795,4.46833,13.24012,-1.754649,10.09082,2.772589,3.000268,44
46,85,13,20,55624,16471,269,1559,13554,29099,0,0,1,0,1377000,72700000,7488668,43302.08,91116.79,0.1711628,3996.052,0,56.60332,5.357573,38.03911,12.4411,14.13542,18.10188,15.8289,4.018615,13.18504,-1.76514,10.0582,2.995732,3.147282,45
46,86,13,20,55624,16297,266,1702,13728,29353,0,0,1,1,1387000,75000000,7260012,41576.49,86780.34,0.1756093,3998.546,0,55.52073,5.798385,38.68089,12.37478,14.14265,18.13316,15.79789,4.018615,13.11063,-1.739493,10.03318,2.995732,3.147282,45
46,87,13,20,55624,16557,271,1701,14604,29878,0,0,1,2,1440000,80700000,6618408,41845.94,85568.55,0.1631302,4103.507,0,55.41536,5.693152,38.89149,12.45496,14.18015,18.20683,15.70537,4.018615,13.17028,-1.813207,10.1328,2.995732,3.147282,45
46,88,13,20,55624,17379,272,1895,15167,30566,0,0,1,3,1482000,80300000,7675060,41986.27,87765.64,0.171624,3967.005,0,56.85729,6.199699,36.94301,12.40755,14.2089,18.20131,15.85349,4.018615,13.14487,-1.762449,10.04822,2.995732,3.147282,45
46,89,13,21,55624,18247,271,1760,15044,33962,0,0,1,4,1425000,83100000,8938915,45464.53,90136.69,0.1566133,4777.85,0,53.7277,5.182262,41.09004,12.57866,14.16968,18.23611,16.00592,4.018615,13.26306,-1.853975,10.32572,3.044523,3.147282,45
46,90,13,21,55624,19802,281,1928,15181,35869,0,0,1,5,1423000,84400000,8938281,46044.93,90461.81,0.1630306,4766.332,0,55.20644,5.375115,39.41844,12.55119,14.16828,18.25068,16.00585,4.018615,13.2265,-1.813817,10.28315,3.044523,3.147282,45
46,91,13,21,55624,21834,287,2189,17023,39163,0,0,1,6,1493000,90200000,8146037,47014.41,91328.52,0.1543706,3992.81,0,55.7516,5.589459,38.65894,12.62661,14.2163,18.31767,15.91304,4.018615,13.29062,-1.868399,10.16065,3.044523,3.147282,45
46,92,13,21,55624,23294,286,2555,18255,42334,0,0,1,7,1548000,87800000,7486030,47459.64,91308.91,0.1569077,4033.379,0,55.02433,6.035338,38.94033,12.61973,14.25247,18.29054,15.82855,4.018615,13.2741,-1.852098,10.15446,3.044523,3.147282,45
46,93,13,21,55624,23911,281,2643,17297,43672,0,0,1,8,1476000,89200000,6684696,46858.37,91301,0.1639496,4094.283,0,54.75133,6.051933,39.19674,12.56308,14.20485,18.30658,15.71533,4.018615,13.23011,-1.808196,10.12554,3.044523,3.147282,45
46,94,13,21,55624,22891,265,2643,16116,42107,0,0,1,9,1407000,95000000,7422513,43634.2,89514.13,0.1699466,3828.376,0,54.36388,6.276866,39.35925,12.45587,14.15697,18.36916,15.82003,4.018615,13.17442,-1.772271,10.02247,3.044523,3.147282,45
46,95,13,21,55624,22971,252,2553,17147,43317,0,0,1,10,1418000,90900000,6422577,44473.31,93588.05,0.1528635,4161.268,0,53.02999,5.89376,41.07625,12.58085,14.16476,18.3254,15.67533,4.018615,13.32487,-1.87821,10.21179,3.044523,3.147282,45
46,96,13,21,65909,22824,253,2666,15962,41413,0,0,1,11,1533000,94100000,5009919,41746.98,90940.97,0.1683686,3656.358,0,55.11313,6.437592,38.44928,12.42098,14.24274,18.36028,15.42693,4.188275,13.19957,-1.7816,9.985823,3.044523,3.147282,45
46,97,13,21,65909,23146,254,2658,16279,43520,0,0,1,12,1529000,95300000,4760118,43520,91125.98,0.1632778,3906.505,0,53.18474,6.107537,40.70772,12.49328,14.24012,18.37288,15.37578,4.188275,13.2323,-1.812302,10.0827,3.044523,3.147282,45
47,85,13,32,32100,5338,101,392,3131,8604,1,1,0,0,633000,14300000,417811,12803.57,78648.05,0.186309,1908.427,1,62.04091,4.55602,33.40307,11.13783,13.35823,16.47367,12.94278,3.468856,12.95309,-1.680349,9.234384,3.465736,2.982002,46
47,86,13,16,32100,5386,101,427,3322,8942,1,1,0,1,668000,14300000,599547,12665.72,75533.62,0.1820638,1662.42,1,60.23261,4.775218,34.99217,11.15005,13.41204,16.4787,13.30393,3.468856,12.93573,-1.703398,9.119428,2.772589,2.982002,46
47,87,13,16,32100,5222,99,443,3542,9081,1,1,0,2,660000,15400000,660912,12718.49,73876.02,0.1751689,1845.8,1,57.50468,4.878317,37.617,11.19282,13.39999,16.55293,13.40138,3.468856,12.95215,-1.742005,9.262672,2.772589,2.982002,46
47,88,13,38,59759,11184,193,1016,7976,19909,1,1,0,3,1264000,29100000,645044,27347.53,79599.16,0.1749755,2446.127,1,56.1756,5.10322,38.72118,11.95949,14.04979,17.18769,13.37707,4.09032,13.02787,-1.743109,9.545371,3.637586,2.982002,46
47,89,13,38,59759,11833,195,974,7699,20968,1,1,0,4,1250000,31100000,670832,28069.61,81234.34,0.1693573,2523.685,1,56.43361,4.645174,38.92122,12.01819,14.03865,17.25179,13.41627,4.09032,13.08084,-1.775744,9.60922,3.637586,2.982002,46
47,90,13,38,59759,12273,192,986,7886,21442,1,1,0,5,1262000,31400000,843658,27525.03,82056.32,0.1605028,2330.189,1,57.23813,4.598452,38.16341,12.05229,14.04821,17.26232,13.6455,4.09032,13.1446,-1.829444,9.583148,3.637586,2.982002,46
47,91,13,38,59759,13454,190,1079,8256,23459,1,1,0,6,1265000,32900000,848893,28162.06,85006.63,0.1568941,2428.714,1,57.35112,4.599514,38.04936,12.09792,14.05058,17.30807,13.65169,4.09032,13.20267,-1.852184,9.647302,3.637586,2.982002,46
47,92,13,38,59759,14345,192,1115,8251,25003,1,1,0,7,1280000,31500000,768802,28030.27,83759.57,0.1514968,3075.145,1,57.37312,4.459465,38.16742,12.12823,14.06237,17.26623,13.55259,4.09032,13.2229,-1.887191,9.918298,3.637586,2.982002,46
47,93,13,38,59759,14438,188,1193,8276,24356,1,1,0,8,1261000,32200000,616725,26133.05,82401.15,0.1546693,2215.76,1,59.27903,4.898177,35.8228,12.03742,14.04742,17.28676,13.33218,4.09032,13.18582,-1.866466,9.569817,3.637586,2.982002,46
47,94,13,38,59759,13911,175,1164,7864,24287,1,1,0,9,1244000,33400000,505715,25167.88,82374.54,0.1533847,2466.059,1,57.27756,4.792687,37.92976,12.00813,14.03384,17.32326,13.13373,4.09032,13.19384,-1.874806,9.685183,3.637586,2.982002,46
47,95,13,38,59759,13723,167,1138,7938,25350,1,1,0,10,1216000,32300000,367859,26026.7,84367.2,0.1471879,2879.41,1,54.13412,4.489152,41.37673,12.08292,14.01108,17.2912,12.81546,4.09032,13.25898,-1.916045,9.881386,3.637586,2.982002,46
47,96,13,38,59759,13243,156,1159,7769,24981,1,1,0,11,1190000,31300000,245351,25182.46,85575.63,0.1503857,2913.747,1,53.01229,4.639526,42.34818,12.02846,13.98946,17.25759,12.41045,4.09032,13.25171,-1.894552,9.871747,3.637586,2.982002,46
47,97,13,38,59759,12483,147,1088,7626,24915,1,1,0,12,1135000,30200000,192466,24915,84918.37,0.1426698,3286.211,1,50.10235,4.366848,45.5308,12.07045,13.94214,17.22292,12.16768,4.09032,13.29667,-1.947222,10.04471,3.637586,2.982002,46
48,85,13,12,9800,2273,40,179,1542,4184,1,0,0,0,304000,5981000,13742,6226.19,84561.02,0.1727426,3869.941,1,54.326,4.278203,41.39579,10.49247,12.62478,15.6041,9.528213,2.282382,13.10118,-1.755953,10.01695,2.484907,3.56311,47
48,86,13,12,9800,2329,41,183,1537,4711,1,0,0,1,312000,6104000,15461,6672.805,80460.17,0.1686446,4676.773,1,49.43749,3.884526,46.67799,10.58576,12.65076,15.62445,9.646076,2.282382,13.07548,-1.779961,10.23033,2.484907,3.56311,47
48,87,13,13,9800,2257,41,194,1648,4727,1,0,0,2,318000,7142000,14842,6620.448,77099.13,0.1648718,4786.299,1,47.74699,4.104083,48.14893,10.60051,12.66981,15.7815,9.605216,2.282382,13.05544,-1.802587,10.2761,2.564949,3.56311,47
48,88,13,13,9800,2230,37,191,1617,5135,1,0,0,3,320000,7573000,14397,7053.572,82788.84,0.1622527,5597.631,1,43.42746,3.719572,52.85297,10.67989,12.67608,15.8401,9.574775,2.282382,13.14265,-1.8186,10.4487,2.564949,3.56311,47
48,89,13,13,9800,2393,38,195,1680,4996,1,0,0,4,322000,7842000,14493,6688.086,84302.13,0.1553834,4840.182,1,47.89832,3.903122,48.19856,10.66994,12.68231,15.875,9.581421,2.282382,13.20402,-1.861859,10.34657,2.564949,3.56311,47
48,90,13,13,9800,2591,37,189,1570,4772,1,0,0,5,294000,7732000,15330,6125.802,89893.49,0.1545342,3531.94,1,54.29589,3.960603,41.74351,10.5876,12.59134,15.86088,9.637567,2.282382,13.27372,-1.86734,10.03694,2.564949,3.56311,47
48,91,13,13,9800,2804,37,208,1667,5242,1,0,0,6,331000,8663000,13329,6292.917,90976.93,0.14979,3697.612,1,53.49104,3.967951,42.54101,10.6457,12.70987,15.97457,9.497698,2.282382,13.31688,-1.898521,10.11396,2.564949,3.56311,47
48,92,13,13,9800,3026,37,225,1707,5999,1,0,0,7,327000,8508000,11663,6725.336,91685.85,0.1477693,4208.63,1,50.44174,3.750625,45.80763,10.72574,12.69772,15.95652,9.364177,2.282382,13.33823,-1.912103,10.257,2.564949,3.56311,47
48,93,13,13,9800,3134,38,228,1623,5871,1,0,0,8,328000,9026000,10890,6299.356,88491.08,0.1507303,3677.678,1,53.38103,3.883495,42.73548,10.64047,12.70077,16.01562,9.2956,2.282382,13.28292,-1.892263,10.1023,2.564949,3.56311,47
48,94,13,13,9800,3201,38,243,1682,5826,1,0,0,9,330000,9829000,10447,6037.306,87292.07,0.1497107,3372.123,1,54.94336,4.170958,40.88569,10.60476,12.70685,16.10085,9.25407,2.282382,13.27607,-1.89905,10.02235,2.564949,3.56311,47
48,95,13,13,9800,3068,36,259,1675,5757,1,0,0,10,334000,8974000,5922,5910.678,87497.15,0.1587545,3615.749,1,53.29165,4.498871,42.20948,10.52491,12.7189,16.00984,8.68643,2.282382,13.21976,-1.840396,10.03345,2.564949,3.56311,47
48,96,13,13,9800,3120,36,261,1679,5821,1,0,0,11,337000,9158000,5656,5867.944,87365.59,0.1567033,3564.75,1,53.59904,4.483766,41.9172,10.53066,12.72784,16.03014,8.640472,2.282382,13.23126,-1.853401,10.03225,2.564949,3.56311,47
48,97,13,13,9800,3001,36,248,1614,6048,1,0,0,12,331000,8957000,5241,6048,83361.11,0.1536555,4056.522,1,49.61971,4.100529,46.27976,10.58053,12.70987,16.00795,8.564267,2.282382,13.20398,-1.873042,10.18112,2.564949,3.56311,47
49,85,13,7,5686,1065,20,57,491,1791,0,1,0,0,72000,1377000,37080,2665.179,79241.07,0.1727524,1422.194,0,59.46399,3.18258,37.35344,9.643922,11.18442,14.13542,10.52083,1.738007,13.03615,-1.755896,9.015852,1.94591,3.044523,48
49,86,13,7,5686,1064,20,61,490,1839,0,1,0,1,72000,1315000,41148,2604.816,75354.11,0.1763312,1444.759,0,57.85753,3.31702,38.82545,9.600509,11.18442,14.08935,10.62493,1.738007,12.96535,-1.735391,9.011089,1.94591,3.044523,48
49,87,13,7,5686,999,18,62,516,1941,0,1,0,2,61000,1295000,35142,2718.488,77731.09,0.1682844,1760.704,0,51.46832,3.19423,45.33746,9.689931,11.01863,14.07402,10.46715,1.738007,13.04311,-1.7821,9.255569,1.94591,3.044523,48
49,88,13,7,5686,1002,17,67,567,2048,0,1,0,3,71000,1408000,27756,2813.187,80963.16,0.1623156,1921.115,0,48.92578,3.271484,47.80273,9.760286,11.17043,14.15768,10.23121,1.738007,13.11996,-1.818213,9.378874,1.94591,3.044523,48
49,89,13,8,5686,1069,17,72,604,2170,0,1,0,4,77000,1561000,30246,2904.953,84179.86,0.1595787,1967.872,0,49.26267,3.317972,47.41935,9.809391,11.25156,14.26084,10.31712,1.738007,13.17593,-1.835218,9.419926,2.079442,3.044523,48
49,90,13,8,5686,1104,16,72,605,2076,0,1,0,5,79000,1553000,19146,2664.955,88575.1,0.1527706,1578.316,0,53.17919,3.468208,43.3526,9.76676,11.2772,14.2557,9.859849,1.738007,13.27042,-1.878818,9.242931,2.079442,3.044523,48
49,91,13,8,5686,1279,17,78,603,2363,0,1,0,6,79000,1601000,18972,2836.735,90318.48,0.155286,1649.84,0,54.12611,3.300889,42.573,9.812896,11.2772,14.28614,9.850719,1.738007,13.27358,-1.862487,9.270921,2.079442,3.044523,48
49,92,13,8,5686,1404,17,82,575,2525,0,1,0,7,79000,1577000,16956,2830.718,92587.7,0.1598752,1452.367,0,55.60396,3.247525,41.14851,9.781647,11.2772,14.27104,9.738377,1.738007,13.26927,-1.833362,9.114311,2.079442,3.044523,48
49,93,13,8,5686,1381,17,84,591,2555,0,1,0,8,79000,1570000,15984,2741.416,87162.34,0.1525021,1458.264,0,54.05088,3.287671,42.66145,9.796806,11.2772,14.26659,9.679343,1.738007,13.2561,-1.880577,9.165579,2.079442,3.044523,48
49,94,13,8,5686,1388,16,104,596,2501,0,1,0,9,79000,1569000,12131,2591.71,89896.38,0.1808255,1394.128,0,55.4978,4.158337,40.34386,9.570295,11.2772,14.26595,9.40352,1.738007,13.11664,-1.710223,8.950247,2.079442,3.044523,48
49,95,13,8,5686,1338,16,99,609,2213,0,1,0,10,79000,1775000,4104,2272.074,85857.29,0.166901,1062.286,0,60.46091,4.473565,35.06552,9.518803,11.2772,14.38931,8.319717,1.738007,13.1508,-1.790354,8.758533,2.079442,3.044523,48
49,96,13,8,7108,1245,14,85,593,2104,0,1,0,11,79000,1718000,6022,2120.968,89645.74,0.1444949,1040.323,0,59.173,4.039924,36.78707,9.594139,11.2772,14.35667,8.703175,1.961221,13.33813,-1.934511,8.881797,2.079442,3.044523,48
49,97,13,8,7108,1208,14,98,579,2179,0,1,0,12,79000,1796000,3294,2179,86285.71,0.1692573,1164,0,55.43827,4.497476,40.06425,9.462956,11.2772,14.40107,8.099858,1.961221,13.14175,-1.776335,8.835953,2.079442,3.044523,48
50,85,13,120,374837,82316,1468,5087,52513,140736,1,0,1,0,5204000,249000000,43500000,209428.6,83442.81,0.1441537,4649.905,1,58.48965,3.614569,37.89577,14.18901,15.46494,19.33418,17.58759,5.926491,13.26879,-1.936875,10.38148,4.787492,3.095166,49
50,86,13,120,374837,88683,1471,4100,53598,148985,1,0,1,1,5447000,243000000,44200000,211026.9,85393.15,0.1083504,4656.969,1,59.52478,2.751955,37.72326,14.48213,15.51058,19.31052,17.60535,5.926491,13.57741,-2.222385,10.6685,4.787492,3.095166,49
50,87,13,120,374837,86588,1468,4376,55645,147238,1,0,1,2,5615000,268000000,45400000,206215.7,82610.16,0.110142,4493.451,1,58.80819,2.972059,38.21975,14.44266,15.54095,19.40651,17.63212,5.926491,13.52787,-2.205985,10.61636,4.787492,3.095166,49
50,88,13,120,374837,90558,1491,4652,58223,152724,1,0,1,3,5802000,275000000,48900000,209785.7,83429.15,0.1097523,4438.356,1,59.2952,3.046018,37.65878,14.46337,15.57371,19.4306,17.70505,5.926491,13.54128,-2.209529,10.60757,4.787492,3.095166,49
50,89,13,120,374837,98010,1524,5122,59131,162647,1,0,1,4,5889000,282000000,48500000,217733.6,86092.41,0.1159588,4475.957,1,60.25933,3.149151,36.59151,14.44555,15.5886,19.45846,17.69663,5.926491,13.5177,-2.15452,10.561,4.787492,3.095166,49
50,90,13,120,374837,112248,1546,6272,62965,182579,1,0,1,5,5918000,285000000,56800000,234376.1,93203.38,0.1278702,4303.106,1,61.47914,3.435225,35.08563,14.42142,15.59351,19.46737,17.85478,5.926491,13.49928,-2.05674,10.42383,4.787492,3.095166,49
50,91,13,120,374837,122441,1590,6493,65199,200796,1,0,1,6,6104000,311000000,56600000,241051.6,92445.28,0.1195527,4526.413,1,60.97781,3.23363,35.78856,14.51676,15.62445,19.555,17.85224,5.926491,13.55837,-2.123998,10.54168,4.787492,3.095166,49
50,92,13,120,374837,129828,1636,6655,65849,214957,1,0,1,7,6209000,297000000,57600000,240983.2,88965.21,0.1133011,4550.292,1,60.39719,3.095968,36.50684,14.57019,15.64151,19.5083,17.86939,5.926491,13.57371,-2.177707,10.60065,4.787492,3.095166,49
50,93,13,121,374837,132212,1641,7553,65085,212899,1,0,1,8,6409000,304000000,54400000,228432.4,86446.3,0.1245153,3988.308,1,62.10081,3.547692,34.3515,14.42232,15.67321,19.53383,17.81136,5.926491,13.45061,-2.083327,10.37445,4.795791,3.095166,49
50,94,13,121,374837,132746,1594,6618,63900,217270,1,0,1,9,6407000,302000000,59400000,225150.3,86299.02,0.1073244,4122.325,1,61.09725,3.04598,35.85677,14.55642,15.6729,19.52442,17.90012,5.926491,13.59747,-2.231899,10.55607,4.795791,3.095166,49
50,95,13,121,376997,128293,1536,7021,63650,207283,1,0,1,10,5999000,286000000,44400000,212816.2,85753.69,0.1132509,3787.296,1,61.89268,3.387157,34.72017,14.44633,15.6071,19.47258,17.60795,5.932237,13.53738,-2.17815,10.41756,4.795791,3.095166,49
50,96,13,121,376997,125668,1484,7851,62193,203588,1,0,1,11,6083000,280000000,44900000,205229.8,85364.86,0.1272541,3628.401,1,61.72662,3.856318,34.41706,14.29346,15.62101,19.45098,17.62094,5.932237,13.41626,-2.061569,10.25812,4.795791,3.095166,49
50,97,13,119,376997,124856,1447,6162,59133,204105,1,0,1,12,6039000,290000000,41500000,204105,86286.11,0.1042058,3794.756,1,61.17244,3.019034,35.80853,14.48778,15.61375,19.4856,17.5411,5.932237,13.62681,-2.261388,10.50276,4.779123,3.095166,49
